Name,Age,Gender,Test 1,Test 2,Test 3,Height,Weight,Average
Name1362,49,Female,73.0,98.0,94.0,182.0,99.0,88.33333333333333
Name1363,49,Female,85.0,93.0,86.0,191.0,64.0,88.0
Name1364,52,Female,85.0,65.0,90.0,174.8368888888889,79.0,80.0
Name1365,56,Female,73.0,97.0,78.0,161.0,66.0,82.66666666666667
Name1366,46,Male,66.0,99.0,97.0,159.0,67.0,87.33333333333333
Name1367,46,Male,92.0,67.0,65.0,183.0,80.0,74.66666666666667
Name1368,33,Female,85.0,67.0,74.0,165.0,99.0,75.33333333333333
Name1369,27,Male,79.0,79.54311111111112,88.0,189.0,92.0,83.5
Name1370,47,Female,62.0,92.0,64.0,195.0,67.0,72.66666666666667
Name1371,42,Female,63.0,93.0,73.0,178.0,84.0,76.33333333333333
Name1372,56,Male,85.0,74.0,61.0,164.0,74.25822222222222,73.33333333333333
Name1373,37,Male,70.0,95.0,82.0,197.0,63.0,82.33333333333333
Name1374,22,Female,61.0,94.0,79.10422222222222,174.8368888888889,85.0,77.5
Name1375,18,Male,73.0,79.54311111111112,83.0,193.0,67.0,78.0
Name1376,47,Female,89.0,82.0,79.0,183.0,54.0,83.33333333333333
Name1377,20,Female,71.0,99.0,86.0,185.0,63.0,85.33333333333333
Name1378,31,Female,85.0,81.0,83.0,179.0,74.25822222222222,83.0
Name1379,47,Female,79.33,64.0,76.0,184.0,93.0,70.0
Name1380,21,Male,72.0,90.0,84.0,158.0,88.0,82.0
Name1381,35,Female,73.0,72.0,90.0,167.0,61.0,78.33333333333333
Name1382,54,Female,79.33,87.0,87.0,168.0,89.0,87.0
Name1383,42,Female,93.0,79.0,87.0,188.0,77.0,86.33333333333333
Name1384,18,Male,79.33,92.0,81.0,153.0,84.0,86.5
Name1385,32,Female,80.0,75.0,64.0,155.0,50.0,73.0
Name1386,26,Male,87.0,88.0,67.0,182.0,52.0,80.66666666666667
Name1387,32,Male,79.33,79.54311111111112,97.0,181.0,92.0,97.0
Name1388,41,Female,99.0,83.0,87.0,165.0,99.0,89.66666666666667
Name1389,21,Male,61.0,93.0,71.0,160.0,74.25822222222222,75.0
Name1390,29,Male,68.0,79.54311111111112,84.0,171.0,58.0,76.0
Name1391,54,Female,82.0,97.0,97.0,185.0,74.25822222222222,92.0
Name1392,54,Male,74.0,96.0,74.0,199.0,72.0,81.33333333333333
Name1393,23,Male,72.0,63.0,93.0,172.0,73.0,76.0
Name1394,56,Female,82.0,93.0,79.10422222222222,175.0,59.0,87.5
Name1395,41,Male,79.33,81.0,67.0,180.0,99.0,74.0
Name1396,28,Male,61.0,64.0,72.0,178.0,97.0,65.66666666666667
Name1397,30,Male,79.0,82.0,95.0,154.0,61.0,85.33333333333333
Name1398,51,Male,79.0,74.0,65.0,187.0,68.0,72.66666666666667
Name1399,42,Female,62.0,79.54311111111112,97.0,174.0,81.0,79.5
Name1400,24,Female,71.0,68.0,91.0,183.0,73.0,76.66666666666667
Name1401,21,Male,99.0,84.0,80.0,161.0,71.0,87.66666666666667
Name1402,25,Male,61.0,79.54311111111112,66.0,171.0,52.0,63.5
Name1403,37,Male,95.0,80.0,85.0,158.0,89.0,86.66666666666667
Name1404,46,Male,73.0,68.0,74.0,169.0,76.0,71.66666666666667
Name1405,27,Female,75.0,97.0,82.0,178.0,68.0,84.66666666666667
Name1406,51,Male,78.0,81.0,97.0,193.0,58.0,85.33333333333333
Name1407,43,Female,93.0,82.0,74.0,178.0,98.0,83.0
Name1408,58,Female,65.0,79.54311111111112,99.0,194.0,62.0,82.0
Name1409,20,Male,72.0,88.0,75.0,176.0,51.0,78.33333333333333
Name1410,23,Male,95.0,74.0,91.0,166.0,85.0,86.66666666666667
Name1411,22,Female,81.0,60.0,96.0,154.0,74.25822222222222,79.0
Name1412,22,Female,77.0,89.0,77.0,174.8368888888889,60.0,81.0
Name1413,40,Male,71.0,88.0,79.0,162.0,83.0,79.33333333333333
Name1414,26,Male,89.0,79.0,61.0,191.0,74.25822222222222,76.33333333333333
Name1415,52,Male,79.33,92.0,82.0,164.0,53.0,87.0
Name1416,37,Female,66.0,79.54311111111112,89.0,164.0,50.0,77.5
Name1417,59,Male,91.0,81.0,62.0,167.0,74.0,78.0
Name1418,52,Female,78.0,72.0,98.0,199.0,75.0,82.66666666666667
Name1419,35,Female,65.0,66.0,60.0,151.0,60.0,63.666666666666664
Name1420,34,Female,79.0,67.0,81.0,172.0,72.0,75.66666666666667
Name1421,41,Female,86.0,79.54311111111112,88.0,192.0,51.0,87.0
Name1422,20,Male,96.0,68.0,73.0,162.0,68.0,79.0
Name1423,49,Male,66.0,84.0,87.0,192.0,74.25822222222222,79.0
Name1424,52,Male,64.0,75.0,80.0,153.0,89.0,73.0
Name1425,55,Male,79.33,69.0,91.0,196.0,53.0,80.0
Name1426,30,Male,74.0,70.0,65.0,174.0,65.0,69.66666666666667
Name1427,42,Male,62.0,90.0,60.0,160.0,96.0,70.66666666666667
Name1428,26,Male,64.0,71.0,80.0,199.0,86.0,71.66666666666667
Name1429,21,Male,82.0,90.0,63.0,174.8368888888889,76.0,78.33333333333333
Name1430,31,Male,96.0,73.0,62.0,191.0,54.0,77.0
Name1431,54,Female,68.0,91.0,89.0,161.0,64.0,82.66666666666667
Name1432,51,Female,74.0,76.0,90.0,162.0,74.25822222222222,80.0
Name1433,28,Male,62.0,94.0,93.0,158.0,98.0,83.0
Name1434,58,Female,88.0,60.0,78.0,174.8368888888889,52.0,75.33333333333333
Name1435,20,Male,79.33,88.0,79.0,174.8368888888889,67.0,83.5
Name1436,45,Male,76.0,79.54311111111112,82.0,155.0,74.25822222222222,79.0
Name1437,46,Female,85.0,82.0,99.0,192.0,75.0,88.66666666666667
Name1438,26,Female,80.0,87.0,84.0,192.0,74.25822222222222,83.66666666666667
Name1439,20,Female,67.0,75.0,74.0,159.0,93.0,72.0
Name1440,42,Female,80.0,71.0,97.0,172.0,66.0,82.66666666666667
Name1441,51,Male,70.0,80.0,79.10422222222222,164.0,95.0,75.0
Name1442,29,Female,97.0,76.0,61.0,174.8368888888889,87.0,78.0
Name1443,59,Male,67.0,99.0,74.0,172.0,91.0,80.0
Name1444,26,Female,79.33,72.0,94.0,189.0,97.0,83.0
Name1445,32,Female,94.0,91.0,69.0,186.0,74.25822222222222,84.66666666666667
Name1446,57,Male,73.0,96.0,73.0,183.0,76.0,80.66666666666667
Name1447,42,Female,79.33,74.0,86.0,165.0,69.0,80.0
Name1448,22,Female,69.0,79.54311111111112,73.0,194.0,55.0,71.0
Name1449,28,Male,71.0,74.0,94.0,190.0,84.0,79.66666666666667
Name1450,51,Male,97.0,93.0,92.0,196.0,61.0,94.0
Name1451,41,Female,93.0,65.0,79.10422222222222,181.0,97.0,79.0
Name1452,32,Female,79.33,76.0,93.0,187.0,52.0,84.5
Name1453,55,Female,76.0,79.0,78.0,174.8368888888889,97.0,77.66666666666667
Name1454,25,Female,76.0,68.0,83.0,195.0,53.0,75.66666666666667
Name1455,22,Female,62.0,64.0,63.0,174.8368888888889,94.0,63.0
Name1456,43,Female,90.0,82.0,95.0,174.8368888888889,53.0,89.0
Name1457,35,Male,60.0,92.0,72.0,171.0,53.0,74.66666666666667
Name1458,23,Female,79.33,97.0,91.0,188.0,88.0,94.0
Name1459,54,Male,98.0,73.0,68.0,190.0,70.0,79.66666666666667
Name1460,30,Male,63.0,76.0,98.0,197.0,74.25822222222222,79.0
Name1461,45,Male,72.0,78.0,75.0,167.0,51.0,75.0
Name1462,22,Female,93.0,92.0,62.0,177.0,65.0,82.33333333333333
Name1463,30,Female,80.0,79.54311111111112,79.0,162.0,56.0,79.5
Name1464,34,Female,81.0,72.0,69.0,199.0,74.25822222222222,74.0
Name1465,57,Female,63.0,79.54311111111112,81.0,191.0,92.0,72.0
Name1466,49,Male,77.0,65.0,79.10422222222222,150.0,82.0,71.0
Name1467,46,Male,64.0,65.0,70.0,199.0,58.0,66.33333333333333
Name1468,20,Female,78.0,79.54311111111112,84.0,168.0,86.0,81.0
Name1469,57,Male,61.0,89.0,79.10422222222222,174.8368888888889,66.0,75.0
Name1470,51,Female,79.33,94.0,68.0,153.0,76.0,81.0
Name1471,57,Female,79.33,82.0,79.10422222222222,192.0,82.0,82.0
Name1472,44,Male,69.0,69.0,91.0,152.0,98.0,76.33333333333333
Name1473,30,Male,79.33,78.0,62.0,190.0,61.0,70.0
Name1474,50,Male,65.0,79.54311111111112,63.0,159.0,94.0,64.0
Name1475,23,Female,67.0,82.0,89.0,177.0,60.0,79.33333333333333
Name1476,41,Male,70.0,63.0,72.0,174.8368888888889,62.0,68.33333333333333
Name1477,36,Female,71.0,79.0,80.0,174.8368888888889,80.0,76.66666666666667
Name1478,33,Male,79.33,78.0,78.0,174.8368888888889,62.0,78.0
Name1479,57,Female,61.0,86.0,98.0,168.0,74.25822222222222,81.66666666666667
Name1480,45,Female,67.0,93.0,81.0,191.0,75.0,80.33333333333333
Name1481,50,Female,79.33,63.0,79.0,195.0,80.0,71.0
Name1482,58,Female,95.0,79.54311111111112,79.10422222222222,185.0,71.0,95.0
Name1483,30,Male,69.0,66.0,90.0,192.0,55.0,75.0
Name1484,42,Male,80.0,66.0,69.0,152.0,69.0,71.66666666666667
Name1485,59,Male,79.0,85.0,77.0,172.0,70.0,80.33333333333333
Name1486,53,Female,67.0,85.0,98.0,174.8368888888889,59.0,83.33333333333333
Name1487,44,Male,95.0,78.0,79.0,156.0,68.0,84.0
Name1488,55,Female,88.0,68.0,77.0,175.0,84.0,77.66666666666667
Name1489,24,Female,71.0,79.0,70.0,192.0,74.25822222222222,73.33333333333333
Name1490,22,Female,73.0,75.0,81.0,167.0,74.25822222222222,76.33333333333333
Name1491,48,Male,80.0,76.0,77.0,195.0,86.0,77.66666666666667
Name1492,40,Female,81.0,81.0,93.0,195.0,57.0,85.0
Name1493,59,Male,79.33,72.0,79.10422222222222,155.0,54.0,72.0
Name1494,27,Female,89.0,71.0,60.0,180.0,93.0,73.33333333333333
Name1495,49,Male,98.0,79.54311111111112,69.0,178.0,85.0,83.5
Name1496,47,Male,79.33,60.0,60.0,158.0,77.0,60.0
Name1497,56,Male,83.0,91.0,97.0,184.0,99.0,90.33333333333333
Name1498,48,Male,82.0,89.0,98.0,166.0,52.0,89.66666666666667
Name1499,35,Male,66.0,67.0,68.0,161.0,88.0,67.0
Name1500,53,Female,68.0,80.0,90.0,185.0,57.0,79.33333333333333
Name1501,19,Female,60.0,81.0,66.0,197.0,64.0,69.0
Name1502,31,Male,85.0,79.54311111111112,76.0,173.0,76.0,80.5
Name1503,30,Male,79.33,61.0,94.0,159.0,98.0,77.5
Name1504,46,Female,97.0,79.54311111111112,96.0,179.0,85.0,96.5
Name1505,29,Female,79.33,62.0,77.0,178.0,65.0,69.5
Name1506,56,Male,69.0,85.0,92.0,188.0,75.0,82.0
Name1507,19,Female,65.0,80.0,63.0,159.0,94.0,69.33333333333333
Name1508,49,Female,79.33,89.0,82.0,174.8368888888889,93.0,85.5
Name1509,30,Male,97.0,87.0,70.0,177.0,53.0,84.66666666666667
Name1510,44,Female,83.0,95.0,68.0,167.0,61.0,82.0
Name1511,58,Male,79.33,85.0,89.0,190.0,66.0,87.0
Name1512,34,Male,79.33,93.0,67.0,199.0,90.0,80.0
Name1513,57,Male,80.0,67.0,99.0,166.0,93.0,82.0
Name1514,48,Male,65.0,69.0,64.0,160.0,75.0,66.0
Name1515,51,Male,79.33,73.0,71.0,174.8368888888889,80.0,72.0
Name1516,41,Female,79.33,99.0,60.0,166.0,64.0,79.5
Name1517,52,Male,83.0,74.0,74.0,185.0,83.0,77.0
Name1518,23,Female,92.0,76.0,84.0,185.0,78.0,84.0
Name1519,36,Male,77.0,77.0,79.10422222222222,195.0,58.0,77.0
Name1520,47,Male,87.0,91.0,79.10422222222222,158.0,63.0,89.0
Name1521,24,Male,91.0,97.0,85.0,174.8368888888889,74.25822222222222,91.0
Name1522,27,Male,71.0,82.0,99.0,177.0,53.0,84.0
Name1523,58,Female,86.0,82.0,62.0,197.0,74.25822222222222,76.66666666666667
Name1524,49,Female,69.0,94.0,81.0,182.0,86.0,81.33333333333333
Name1525,51,Female,91.0,98.0,85.0,152.0,73.0,91.33333333333333
Name1526,45,Female,85.0,74.0,78.0,157.0,66.0,79.0
Name1527,32,Male,79.33,83.0,98.0,199.0,62.0,90.5
Name1528,47,Female,70.0,87.0,79.10422222222222,155.0,69.0,78.5
Name1529,54,Male,82.0,75.0,80.0,155.0,66.0,79.0
Name1530,46,Male,93.0,75.0,85.0,178.0,76.0,84.33333333333333
Name1531,39,Female,99.0,99.0,72.0,186.0,74.25822222222222,90.0
Name1532,21,Female,82.0,98.0,95.0,161.0,70.0,91.66666666666667
Name1533,37,Female,88.0,65.0,83.0,158.0,66.0,78.66666666666667
Name1534,49,Male,90.0,61.0,85.0,190.0,71.0,78.66666666666667
Name1535,53,Male,66.0,72.0,80.0,198.0,74.0,72.66666666666667
Name1536,21,Female,79.33,68.0,77.0,168.0,52.0,72.5
Name1537,44,Male,92.0,93.0,74.0,166.0,76.0,86.33333333333333
Name1538,34,Male,80.0,76.0,74.0,197.0,76.0,76.66666666666667
Name1539,29,Male,61.0,79.54311111111112,79.10422222222222,193.0,95.0,61.0
Name1540,39,Male,77.0,88.0,90.0,181.0,61.0,85.0
Name1541,34,Female,92.0,96.0,79.10422222222222,184.0,64.0,94.0
Name1542,27,Male,96.0,81.0,67.0,163.0,87.0,81.33333333333333
Name1543,18,Male,93.0,83.0,88.0,198.0,69.0,88.0
Name1544,39,Male,79.0,66.0,80.0,165.0,71.0,75.0
Name1545,43,Female,79.33,79.54311111111112,76.0,170.0,74.25822222222222,76.0
Name1546,35,Male,77.0,71.0,83.0,161.0,53.0,77.0
Name1547,31,Female,83.0,82.0,95.0,173.0,94.0,86.66666666666667
Name1548,46,Male,67.0,74.0,90.0,183.0,62.0,77.0
Name1549,29,Male,89.0,92.0,93.0,157.0,74.25822222222222,91.33333333333333
Name1550,53,Male,69.0,72.0,61.0,193.0,71.0,67.33333333333333
Name1551,52,Female,82.0,82.0,62.0,174.8368888888889,74.0,75.33333333333333
Name1552,29,Male,70.0,97.0,89.0,197.0,74.25822222222222,85.33333333333333
Name1553,24,Female,61.0,91.0,67.0,157.0,66.0,73.0
Name1554,46,Male,79.33,94.0,66.0,177.0,74.25822222222222,80.0
Name1555,28,Male,95.0,60.0,71.0,165.0,92.0,75.33333333333333
Name1556,50,Male,92.0,64.0,78.0,159.0,65.0,78.0
Name1557,23,Female,72.0,72.0,85.0,164.0,57.0,76.33333333333333
Name1558,32,Male,99.0,64.0,87.0,153.0,82.0,83.33333333333333
Name1559,49,Female,84.0,91.0,79.10422222222222,175.0,59.0,87.5
Name1560,28,Female,63.0,80.0,79.10422222222222,164.0,83.0,71.5
Name1561,40,Male,78.0,83.0,79.10422222222222,185.0,68.0,80.5
Name1562,43,Female,77.0,77.0,62.0,181.0,63.0,72.0
Name1563,51,Male,96.0,80.0,88.0,192.0,52.0,88.0
Name1564,51,Male,89.0,69.0,65.0,174.8368888888889,90.0,74.33333333333333
Name1565,46,Male,78.0,83.0,79.10422222222222,153.0,72.0,80.5
Name1566,21,Male,82.0,99.0,87.0,190.0,89.0,89.33333333333333
Name1567,34,Female,79.33,80.0,73.0,158.0,60.0,76.5
Name1568,52,Female,60.0,84.0,73.0,184.0,96.0,72.33333333333333
Name1569,30,Female,71.0,82.0,79.10422222222222,174.8368888888889,74.25822222222222,76.5
Name1570,58,Male,83.0,81.0,72.0,186.0,83.0,78.66666666666667
Name1571,56,Male,93.0,63.0,86.0,196.0,50.0,80.66666666666667
Name1572,32,Male,67.0,93.0,94.0,158.0,84.0,84.66666666666667
Name1573,46,Female,77.0,65.0,61.0,151.0,74.0,67.66666666666667
Name1574,46,Female,64.0,87.0,99.0,152.0,74.25822222222222,83.33333333333333
Name1575,28,Female,85.0,90.0,83.0,193.0,72.0,86.0
Name1576,49,Female,89.0,94.0,79.10422222222222,197.0,67.0,91.5
Name1577,19,Male,79.33,98.0,62.0,154.0,63.0,80.0
Name1578,31,Female,78.0,82.0,63.0,159.0,66.0,74.33333333333333
Name1579,37,Female,88.0,65.0,61.0,177.0,51.0,71.33333333333333
Name1580,39,Male,62.0,75.0,79.0,164.0,80.0,72.0
Name1581,28,Female,85.0,61.0,74.0,163.0,68.0,73.33333333333333
Name1582,44,Male,99.0,83.0,91.0,195.0,81.0,91.0
Name1583,20,Male,71.0,76.0,60.0,172.0,77.0,69.0
Name1584,34,Female,61.0,60.0,97.0,162.0,90.0,72.66666666666667
Name1585,45,Female,70.0,65.0,79.10422222222222,165.0,57.0,67.5
Name1586,46,Female,87.0,64.0,66.0,179.0,91.0,72.33333333333333
Name1587,38,Male,77.0,88.0,72.0,189.0,90.0,79.0
Name1588,33,Male,72.0,71.0,60.0,174.8368888888889,89.0,67.66666666666667
Name1589,54,Male,96.0,98.0,73.0,166.0,88.0,89.0
Name1590,37,Female,81.0,62.0,88.0,174.8368888888889,71.0,77.0
Name1591,23,Female,71.0,60.0,62.0,174.8368888888889,73.0,64.33333333333333
Name1592,36,Female,61.0,79.54311111111112,83.0,184.0,87.0,72.0
Name1593,22,Male,96.0,83.0,60.0,150.0,51.0,79.66666666666667
Name1594,20,Female,66.0,78.0,69.0,198.0,90.0,71.0
Name1595,18,Female,79.33,67.0,72.0,174.8368888888889,90.0,69.5
Name1596,55,Male,85.0,61.0,95.0,197.0,68.0,80.33333333333333
Name1597,32,Female,83.0,89.0,68.0,198.0,90.0,80.0
Name1598,51,Female,71.0,89.0,73.0,174.0,51.0,77.66666666666667
Name1599,52,Male,75.0,98.0,95.0,174.8368888888889,77.0,89.33333333333333
Name1600,42,Female,82.0,91.0,69.0,174.0,81.0,80.66666666666667
Name1601,41,Female,99.0,60.0,99.0,163.0,68.0,86.0
Name1602,29,Male,68.0,97.0,82.0,188.0,65.0,82.33333333333333
Name1603,35,Female,91.0,72.0,94.0,182.0,79.0,85.66666666666667
Name1604,32,Male,74.0,70.0,66.0,166.0,71.0,70.0
Name1605,33,Male,96.0,69.0,94.0,180.0,63.0,86.33333333333333
Name1606,44,Female,72.0,85.0,61.0,159.0,50.0,72.66666666666667
Name1607,25,Female,64.0,79.0,74.0,155.0,94.0,72.33333333333333
Name1608,42,Female,79.33,76.0,68.0,188.0,51.0,72.0
Name1609,34,Female,69.0,76.0,76.0,174.0,71.0,73.66666666666667
Name1610,46,Male,72.0,63.0,79.10422222222222,187.0,95.0,67.5
Name1611,25,Female,74.0,64.0,77.0,186.0,82.0,71.66666666666667
Name1612,32,Male,66.0,82.0,79.10422222222222,179.0,64.0,74.0
Name1613,44,Female,99.0,69.0,77.0,183.0,99.0,81.66666666666667
Name1614,24,Male,87.0,87.0,83.0,167.0,90.0,85.66666666666667
Name1615,20,Male,91.0,92.0,82.0,173.0,71.0,88.33333333333333
Name1616,46,Female,94.0,79.54311111111112,71.0,198.0,89.0,82.5
Name1617,41,Female,74.0,88.0,82.0,176.0,88.0,81.33333333333333
Name1618,20,Male,95.0,86.0,80.0,176.0,90.0,87.0
Name1619,37,Female,80.0,77.0,85.0,188.0,90.0,80.66666666666667
Name1620,32,Male,79.33,79.54311111111112,79.10422222222222,170.0,60.0,79.29301021430003
Name1621,42,Male,60.0,69.0,89.0,168.0,53.0,72.66666666666667
Name1622,47,Female,63.0,64.0,79.10422222222222,188.0,56.0,63.5
Name1623,31,Female,70.0,69.0,61.0,172.0,70.0,66.66666666666667
Name1624,24,Male,79.33,80.0,64.0,188.0,56.0,72.0
Name1625,34,Male,96.0,83.0,90.0,197.0,53.0,89.66666666666667
Name1626,37,Female,82.0,97.0,92.0,193.0,61.0,90.33333333333333
Name1627,53,Male,88.0,62.0,63.0,196.0,76.0,71.0
Name1628,26,Female,80.0,99.0,65.0,164.0,66.0,81.33333333333333
Name1629,55,Female,86.0,90.0,82.0,174.8368888888889,69.0,86.0
Name1630,39,Male,98.0,96.0,78.0,151.0,80.0,90.66666666666667
Name1631,19,Female,99.0,61.0,67.0,184.0,75.0,75.66666666666667
Name1632,41,Female,72.0,61.0,98.0,169.0,80.0,77.0
Name1633,25,Male,82.0,98.0,72.0,177.0,84.0,84.0
Name1634,28,Female,75.0,93.0,60.0,164.0,74.25822222222222,76.0
Name1635,30,Female,89.0,79.0,65.0,165.0,54.0,77.66666666666667
Name1636,34,Female,63.0,92.0,66.0,182.0,74.25822222222222,73.66666666666667
Name1637,25,Male,99.0,63.0,86.0,196.0,57.0,82.66666666666667
Name1638,38,Female,75.0,70.0,74.0,161.0,70.0,73.0
Name1639,35,Male,90.0,64.0,93.0,188.0,65.0,82.33333333333333
Name1640,47,Female,84.0,84.0,79.10422222222222,188.0,65.0,84.0
Name1641,35,Male,71.0,96.0,83.0,174.8368888888889,67.0,83.33333333333333
Name1642,48,Male,85.0,93.0,74.0,169.0,96.0,84.0
Name1643,55,Male,79.33,68.0,94.0,178.0,77.0,81.0
Name1644,49,Female,92.0,65.0,63.0,192.0,67.0,73.33333333333333
Name1645,28,Male,87.0,77.0,79.10422222222222,198.0,63.0,82.0
Name1646,42,Male,68.0,79.54311111111112,76.0,152.0,97.0,72.0
Name1647,50,Female,71.0,79.54311111111112,90.0,197.0,86.0,80.5
Name1648,55,Male,64.0,73.0,97.0,154.0,89.0,78.0
Name1649,58,Female,87.0,99.0,69.0,151.0,65.0,85.0
Name1650,25,Male,94.0,76.0,86.0,172.0,70.0,85.33333333333333
Name1651,28,Female,64.0,94.0,65.0,175.0,50.0,74.33333333333333
Name1652,39,Female,93.0,79.54311111111112,65.0,175.0,60.0,79.0
Name1653,41,Female,93.0,76.0,74.0,156.0,60.0,81.0
Name1654,58,Female,79.33,67.0,63.0,159.0,51.0,65.0
Name1655,34,Female,98.0,60.0,99.0,154.0,81.0,85.66666666666667
Name1656,29,Male,79.33,79.54311111111112,66.0,196.0,68.0,66.0
Name1657,49,Male,70.0,66.0,85.0,161.0,54.0,73.66666666666667
Name1658,32,Female,97.0,64.0,90.0,181.0,52.0,83.66666666666667
Name1659,33,Female,63.0,83.0,79.10422222222222,191.0,77.0,73.0
Name1660,39,Female,79.33,79.54311111111112,87.0,180.0,74.25822222222222,87.0
Name1661,45,Male,66.0,76.0,72.0,171.0,72.0,71.33333333333333
Name1662,37,Female,67.0,96.0,77.0,174.8368888888889,79.0,80.0
Name1663,50,Female,96.0,79.0,89.0,169.0,57.0,88.0
Name1664,27,Male,69.0,62.0,70.0,169.0,85.0,67.0
Name1665,57,Female,74.0,96.0,72.0,192.0,78.0,80.66666666666667
Name1666,49,Female,97.0,85.0,83.0,157.0,62.0,88.33333333333333
Name1667,50,Male,74.0,74.0,88.0,196.0,74.25822222222222,78.66666666666667
Name1668,19,Male,64.0,67.0,64.0,183.0,71.0,65.0
Name1669,50,Female,88.0,72.0,94.0,198.0,95.0,84.66666666666667
Name1670,50,Female,78.0,62.0,78.0,172.0,82.0,72.66666666666667
Name1671,58,Male,69.0,60.0,72.0,187.0,86.0,67.0
Name1672,30,Female,71.0,68.0,64.0,177.0,56.0,67.66666666666667
Name1673,47,Female,63.0,90.0,73.0,162.0,74.25822222222222,75.33333333333333
Name1674,50,Male,90.0,85.0,97.0,178.0,55.0,90.66666666666667
Name1675,30,Male,77.0,79.54311111111112,81.0,157.0,64.0,79.0
Name1676,43,Female,75.0,93.0,68.0,160.0,74.25822222222222,78.66666666666667
Name1677,39,Male,99.0,68.0,99.0,196.0,89.0,88.66666666666667
Name1678,56,Male,95.0,79.54311111111112,85.0,194.0,83.0,90.0
Name1679,19,Male,84.0,64.0,64.0,167.0,63.0,70.66666666666667
Name1680,55,Male,82.0,72.0,79.10422222222222,199.0,74.25822222222222,77.0
Name1681,56,Female,71.0,60.0,81.0,174.0,65.0,70.66666666666667
Name1682,43,Male,93.0,84.0,62.0,198.0,78.0,79.66666666666667
Name1683,32,Female,95.0,63.0,87.0,171.0,74.25822222222222,81.66666666666667
Name1684,51,Male,96.0,95.0,97.0,194.0,59.0,96.0
Name1685,59,Female,62.0,69.0,73.0,184.0,96.0,68.0
Name1686,57,Male,79.33,87.0,73.0,178.0,53.0,80.0
Name1687,28,Female,77.0,65.0,70.0,170.0,74.25822222222222,70.66666666666667
Name1688,20,Female,79.33,86.0,68.0,156.0,91.0,77.0
Name1689,23,Female,93.0,71.0,97.0,161.0,83.0,87.0
Name1690,26,Male,73.0,62.0,65.0,185.0,53.0,66.66666666666667
Name1691,23,Male,63.0,92.0,60.0,173.0,69.0,71.66666666666667
Name1692,26,Female,79.33,69.0,84.0,181.0,77.0,76.5
Name1693,56,Male,74.0,79.54311111111112,75.0,176.0,77.0,74.5
Name1694,48,Female,87.0,74.0,74.0,181.0,55.0,78.33333333333333
Name1695,49,Male,75.0,66.0,93.0,181.0,63.0,78.0
Name1696,58,Female,71.0,95.0,76.0,174.8368888888889,84.0,80.66666666666667
Name1697,29,Male,64.0,73.0,62.0,175.0,96.0,66.33333333333333
Name1698,25,Male,93.0,73.0,62.0,160.0,50.0,76.0
Name1699,25,Male,60.0,62.0,96.0,195.0,68.0,72.66666666666667
Name1700,45,Male,79.33,62.0,76.0,167.0,50.0,69.0
Name1701,37,Male,79.33,81.0,97.0,188.0,62.0,89.0
Name1702,24,Male,85.0,78.0,60.0,154.0,57.0,74.33333333333333
Name1703,28,Female,76.0,94.0,66.0,165.0,67.0,78.66666666666667
Name1704,37,Male,86.0,71.0,85.0,160.0,84.0,80.66666666666667
Name1705,33,Male,79.33,64.0,98.0,184.0,72.0,81.0
Name1706,21,Female,94.0,69.0,78.0,197.0,99.0,80.33333333333333
Name1707,23,Male,98.0,92.0,89.0,174.8368888888889,75.0,93.0
Name1708,39,Female,85.0,72.0,73.0,191.0,90.0,76.66666666666667
Name1709,43,Male,79.33,94.0,72.0,172.0,87.0,83.0
Name1710,20,Female,82.0,91.0,79.0,183.0,74.25822222222222,84.0
Name1711,58,Female,81.0,70.0,85.0,197.0,51.0,78.66666666666667
Name1712,59,Male,63.0,97.0,86.0,166.0,75.0,82.0
Name1713,31,Female,68.0,79.54311111111112,84.0,159.0,85.0,76.0
Name1714,28,Female,79.33,94.0,79.10422222222222,167.0,74.0,94.0
Name1715,35,Male,66.0,78.0,71.0,193.0,74.25822222222222,71.66666666666667
Name1716,29,Male,79.33,65.0,69.0,157.0,67.0,67.0
Name1717,40,Male,61.0,99.0,65.0,175.0,56.0,75.0
Name1718,29,Female,83.0,94.0,93.0,152.0,76.0,90.0
Name1719,30,Male,99.0,79.54311111111112,78.0,173.0,60.0,88.5
Name1720,42,Female,90.0,92.0,65.0,152.0,74.25822222222222,82.33333333333333
Name1721,36,Male,90.0,72.0,61.0,187.0,57.0,74.33333333333333
Name1722,53,Male,99.0,95.0,74.0,151.0,60.0,89.33333333333333
